	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003
ENSG00000269018	9.34817	9.26911	7.85342	6.88818	6.82854	6.79955
ENSG00000269027	0	0	0	0	0	0
ENSG00000269028	0	0	0	0.145324	0.148945	0.150157
ENSG00000269042	0	0	0	0	0	0
ENSG00000269047	0	0	0	0	0	0
ENSG00000269048.L01	0	0	0.0556297	0	0	0
ENSG00000269049	0	0	0	0	0	0
ENSG00000269064	0	0	0	0	0	0
ENSG00000269067.L01	0	0	0	0	0	0
ENSG00000269071	0	0	0	0	0	0
ENSG00000269074	0	0	0	0	0	0
ENSG00000269084	0	0	0	0	0	0
ENSG00000269089	0.224304	0.224147	0.574988	0.698973	0.69958	0.699138
ENSG00000269093	0.25673	0.252591	0	0.16591	0.163267	0.161644
ENSG00000269094	128.768	129.702	162.191	226.614	227.137	226.584
ENSG00000269099	0	0	0	0	0	0
ENSG00000269103	0	0	0	0	0	0
ENSG00000269104	0	0	0	0	0	0
ENSG00000269113	0	0	0	0	0	0
ENSG00000269117	0	0	0	0	0	0
ENSG00000269118.L01	0	0	0	0	0	0
ENSG00000269120	0	0	0	0	0	0
ENSG00000269121	0	0	0	0	0	0
ENSG00000269155	0	0	0	0	0	0
ENSG00000269165.L01	0.923236	0.93901	1.08056	0.575528	0.587308	0.593631
ENSG00000269169	0	0	0	0	0	0
ENSG00000269175	1.54079	1.57503	2.13608	1.55007	1.58754	1.60083
ENSG00000269182	0	0	0	0	0	0
ENSG00000269185	0	0	0	0	0	0
ENSG00000269197	0	0	0	0	0	0
ENSG00000269210	0	0	0	0	0	0
ENSG00000269215	84.7303	86.9243	69.3053	64.9521	67.1944	67.7614
ENSG00000269220.L01	3.45859	3.4764	3.33897	14.9637	14.9834	15.2649
ENSG00000269223	0	0	0	0	0	0
ENSG00000269259	0	0	0	0	0	0
ENSG00000269267	0	0	0	0	0	0
ENSG00000269279	3.99809	4.03255	3.19186	3.44677	3.46954	3.43118
ENSG00000269279.L01	0	5.55427	14.549	0	0.96783	4.48743
ENSG00000269279.L02	0	8.58248	0	0	3.37176	0
ENSG00000269282	0	0	0	0	0	0
ENSG00000269291	0	0	0	0	0	0
ENSG00000269295	1.31433	1.34332	0	1.56577	1.60077	1.5969
ENSG00000269302	1.30589	1.28013	0.297291	0.463296	0.455792	0.449021
ENSG00000269305.L01	7.63342	8.03404	0	0	0	0
ENSG00000269308	0	0	0	0	0	0
ENSG00000269332.L01	0	0	0	0	0	0
ENSG00000269337	0	0.754241	0.51413	0	3.07854	3.07607
ENSG00000269337.L01	0.743949	0	0	3.11373	0	0
ENSG00000269339	0	0	0	0	0	0
ENSG00000269358	0	0	0	0	0	0
ENSG00000269358.L01	0	0	2.19678	0	0	0.393045
ENSG00000269360	0	0	0	0	0	0
ENSG00000269363	0	0	0	0	0	0
ENSG00000269364.L01	0	0	0	0	0	0
ENSG00000269367	0	0	0	0	0	0
ENSG00000269375	0	0	0	0	0	0
ENSG00000269383	0	0	0	0	0	0
ENSG00000269393	0	0	0	0	0	0
ENSG00000269396	0	0	0	0	0	0
ENSG00000269402	1.33295	1.32263	0.80086	0.603301	0.593916	0.591437
ENSG00000269407	0	0	0	0	0	0
ENSG00000269407.L01	6.0527	5.24906	0	4.91666	2.95303	0
ENSG00000269407.L02	0	5.31806	0	0	5.72351	0
ENSG00000269408	0	0	0	0	0	0
ENSG00000269415	0	0	0	0	0	0
ENSG00000269417	0	0	0	0	0	0
ENSG00000269422	0	0	0	0	0	0
ENSG00000269430	0.40957	0.409589	0.268435	0.32059	0.319947	0.322339
ENSG00000269444	0.829752	0.83387	1.12961	0.835317	0.834999	0.839256
ENSG00000269446	0.0499518	0.0505175	0	0	0	0
ENSG00000269449	0	0	0	0	0	0
ENSG00000269464	0	0	0	0	0	0
ENSG00000269468	0	0	0	0	0	0
ENSG00000269490	2.2464	2.25597	4.10433	5.48061	5.47277	5.40426
ENSG00000269494	0	0	0	0	0	0
ENSG00000269496	0	0	0	0	0	0
ENSG00000269501.L01	53.6316	52.9648	16.4555	37.9251	37.3386	37.0218
ENSG00000269506	0	0	0	0	0	0
ENSG00000269510	0	1.07714	0.312051	0	0.518535	0.523521
ENSG00000269510.L01	1.0548	0	0	0.508669	0	0
ENSG00000269514	0.319413	0.323458	0.197295	0.312142	0.31672	0.31869
ENSG00000269515	0	0	0	0	0	0
ENSG00000269516.L01	0	0	0	0	0	0
ENSG00000269526	0	0	0	0	0	0
ENSG00000269529	0	0	0	0	0	0
ENSG00000269531	0	0	0	0	0	0
ENSG00000269549	0	0	0.293468	0	0	0.231489
ENSG00000269549.L01	1.10951	0.457437	0	0.340143	0.304978	0
ENSG00000269554	3.44244	3.41613	2.53485	5.32815	5.28352	5.26289
ENSG00000269558	0.270096	0.261393	0	0	0	0
ENSG00000269559	0	0	0	0.472005	0.461352	0.456806
ENSG00000269563	0	0	0.0867569	0	0	0
ENSG00000269570	0	0	0	0	0	0
ENSG00000269591	0.480095	0.491348	0.324867	0.3414	0.351998	0.354045
ENSG00000269601	0	0	0	0	0	0
ENSG00000269620	7.49064	7.60968	1.91895	0	0	0
ENSG00000269622	0	0	0	0	0	0
ENSG00000269624	0	0	0.303434	0	0	0
ENSG00000269630	0	0	0	0	0	0
ENSG00000269633	2.95878	3.02006	3.74738	2.18629	2.2224	2.22257
ENSG00000269647	0	0	0	0	0	0
ENSG00000269650	0	0	0	0	0	0
ENSG00000269657	0.268981	0.272883	0.259144	0.235912	0.240166	0.241977
ENSG00000269676	0	0	0.168511	0	0	0.181602
ENSG00000269676.L01	0.231037	0.230468	0	0.191901	0.18951	0
ENSG00000269679	0	0	0	0	0	0
ENSG00000269679.L01	0	0	1.5073	0	0	0
ENSG00000269686	0	0	0	0	0	0
ENSG00000269700.L01	0.113299	0.11536	0	0.0405119	0.0413962	0.0417717
ENSG00000269707	0	0	0	0	0	0
ENSG00000269709	0	0	0	0	0	0
ENSG00000269738	0	0	0	0	0	0
ENSG00000269746	7.16724	7.31149	9.56536	6.71745	6.82186	6.82339
ENSG00000269753.L01	0.0747764	0.0753886	0.105059	0	0	0
ENSG00000269766	0	0	0	0	0	0
ENSG00000269781	0.206745	0.204279	0.26772	0.077	0.0761502	0.0757269
ENSG00000269795	0	0	0	0	0	0
ENSG00000269804.L01	80.243	81.2009	71.1009	85.0296	85.9049	84.5316
ENSG00000269810	0	0	0	0	0	0
ENSG00000269831	0	0	0	0	0	0
ENSG00000269831.L01	0	0	0	0.384222	0	0
ENSG00000269832	0.570775	0.580751	0	0.411364	0.421928	0
ENSG00000269832.L01	0	0	0.377532	0	0	0.426489
ENSG00000269837.L01	3.73422	3.75947	7.5641	5.24162	5.2857	6.78974
ENSG00000269845	0.163445	0.166079	0.176716	0.23377	0.23874	0.241239
ENSG00000269846	0.238456	0.239204	0	0.642591	0.646285	0.645779
ENSG00000269855	0	0	0	0	0	0
ENSG00000269866	0.264749	0.270274	0.731478	1.23071	1.25166	1.25276
ENSG00000269871	0.468405	0.468312	0.208956	0	0	0
ENSG00000269879	0	0	0	0	0	0
ENSG00000269883	0	0	0	0	0	0
ENSG00000269896	0	0.922669	1.06075	0	0.536197	0.538673
ENSG00000269904	0.141048	0	0	0.389155	0	0
ENSG00000269904.L01	0	0.14361	0.260853	0	0.397466	0.401033
ENSG00000269964	0	0	0.0149932	0	0	0
ENSG00000270002	0	0	0	0	0	0
ENSG00000270032	0	0	0.0320296	0	0	0
ENSG00000270049.L01	3.88715	4.3892	2.06847	4.88746	5.21976	4.1348
ENSG00000270112.L01	0	0	0	0	0	0
ENSG00000270185	0	0	0	0	0	0
ENSG00000270188	0	0	0	0	0	0
ENSG00000270394	0	0	0	0	0	0
ENSG00000270409	0	0	0.472476	0.11088	0.112347	0.113339
ENSG00000270433	0	0	0.394909	0.101228	0.102185	0.102743
ENSG00000270451	0	0	0	0	0	0
ENSG00000270467	0	0	0	0	0	0
ENSG00000270472.L01	0	0	0	0	0	0
ENSG00000270505	0	25.3994	18.5892	0	4.82709	4.84189
ENSG00000270505.L01	38.4685	0.667486	0	7.89201	0.183423	0
ENSG00000270591	0.578664	0.591475	0	1.41409	1.44344	1.43386
ENSG00000270604	0	0	0	0.458208	0.468969	0.469966
ENSG00000270672	0	0	0	0.0468641	0.0483392	0.0488924
ENSG00000270783	0	0	0	0	0	0
ENSG00000270804	4.59586	4.67195	2.29532	2.70188	2.74158	2.77756
ENSG00000270824	0	0	0	0	0	0
ENSG00000270938	0	0	0	0	0	0
ENSG00000270961	0	0	0	0	0	0
ENSG00000270999	0	0	0	0	0	0
ENSG00000271043	0	0	0	0	0	0
ENSG00000271079	0.129919	0.131805	0.119089	0.0460854	0.0470666	0.0474512
ENSG00000271130	0	0	0	0	0	0
ENSG00000271161	0.336797	0.338064	0.141841	0.897989	0.905464	0.908445
ENSG00000271178	0	0	0	0	0	0
ENSG00000271197	0	0	0	0	0	0
ENSG00000271199	0	0	0	0	0	0
ENSG00000271199.L01	8.06912	10.9474	15.849	6.84455	9.04951	9.32844
ENSG00000271220	0	0	0	0	0	0
ENSG00000271255	0	0	0	0	0	0
ENSG00000271305	0	0	0	0	0	0
ENSG00000271317	0	0	0	0	0	0
ENSG00000271321	0.043007	0.0436273	0.118012	0	0	0
ENSG00000271336	0	0	0	0	0	0
ENSG00000271434	0	0	0	0	0	0
ENSG00000271443	0	0	0	0	0	0
ENSG00000271605	0	0	0	0	0	0
ENSG00000271615.L01	0	0	0	0	0	0
ENSG00000271699.L01	0	19.718	1.43219	0	13.3336	2.17157
XLOC_000004	1.60159	2.47201	2.85568	2.47746	3.84197	3.87519
XLOC_000005	13.089	0	0	3.57539	0	0
XLOC_000006	0	309.968	267.822	0	391.13	319.815
XLOC_000007	84.0126	0.308826	0.320106	105.471	0.394227	0.214304
XLOC_000008	299.019	4.11605	2.65326	374.439	5.26124	2.76209
XLOC_000009	0.11579	0	13.3462	0.19935	0	3.4651
XLOC_000010	0	5.80569	5.9953	0	3.25671	0.41324
XLOC_000011	0.126668	0.523428	9.72858	0.124929	0.402669	0.637555
XLOC_000012	0	0.729002	3.26413	0.848875	0	0.65276
XLOC_000013	0.0629371	0.760022	1.60655	0.166946	0.250954	0.245987
XLOC_000014	0	0.996104	2.9751	0	0.360512	0.182128
XLOC_000015	0	1.29365	1.29284	0	0.339484	0.455192
XLOC_000016	5.99231	0	0	3.35429	0	0
XLOC_000017	0.526511	0	5.69718	0.286466	0	0
XLOC_000018	1.87564	0	0	0.865212	0	0
XLOC_000019	0.602797	0	0	0.256295	0	0
XLOC_000020	0.976841	0	0	0.351911	0	0
XLOC_000021	1.27837	0	1.16245	0.334757	0	0
XLOC_000022	0.0455315	0	0	0.368733	0	0
XLOC_000024	0	0	0	0	0	0
XLOC_000025	0	15.0745	0	0	6.10056	0
XLOC_000026	0	0	0	0	0	0
XLOC_000027	0	0	9.19485	0	0	6.15699
XLOC_000028	0.178436	0	0	0	0	0
XLOC_000032	0	0.37223	0	0	0.587934	0
XLOC_000034	0	0	0.424413	0	0	0.685471
XLOC_000036	15.242	0	0	6.63856	0	0
XLOC_000039	0	0.132381	0	0	0.434574	0
XLOC_000040	0.232462	0	0	1.26617	0	0
XLOC_000041	0	0	0.188266	0	0	0.680503
XLOC_000043	0	0.510219	0	0	0.828526	0
XLOC_000044	0.370105	0.610917	0	0.53918	0.66964	0
XLOC_000045	0	0	0.107872	0	0	0.975936
XLOC_000046	0	0	0.738332	0	0	0.814519
XLOC_000051	0.11805	0	0	0.381495	0	0
XLOC_000054	0	2.30053	0	0	6.69458	0
XLOC_000055	0.508935	5.0621	0	0.827553	7.90557	0
XLOC_000056	0.609581	0	4.24293	0.669334	0	12.375
XLOC_000057	0	0.819463	0	0	0.435291	0
XLOC_000058	0	0.993113	2.25814	0	0.317026	0.353746
XLOC_000059	0	0	0.82703	0	0	0.382036
XLOC_000060	0	0	1.09138	0	0	0.340331
XLOC_000061	0	0	3.09301	0	0	0.707286
XLOC_000062	0.269629	0	0	0	0	0
XLOC_000067	2.51511	0	0	6.56791	0	0
XLOC_000068	0	0	0	0	0	0
XLOC_000069	5.11568	0	0	8.00704	0	0
XLOC_000071	1.36332	0	0	0.531102	0	0
XLOC_000072	0.120259	0	0	0	0	0
XLOC_000082	0	0.675341	0	0	0	0
XLOC_000086	0	0	2.33386	0	0	0
XLOC_000088	0	0.191534	0	0	0.473727	0
XLOC_000089	0	1.36843	0	0	0	0
XLOC_000090	0	1.38002	0.328734	0	0.279188	0.178008
XLOC_000091	0	0.5557	0.138132	0	0.343403	0.135355
XLOC_000092	0	0.387421	0	0	0.465205	0
XLOC_000093	0	0.681628	0	0	0.320862	0
XLOC_000094	0	1.04056	0	0	0.442878	0
XLOC_000096	0.670162	0	0	0	0	0
XLOC_000097	2.14771	0	0	0	0	0
XLOC_000100	0	0	0	0	0	0.12389
XLOC_000101	0	0	0	0	0.12423	0
XLOC_000102	0	0	1.15818	0	0	3.48732
XLOC_000103	1.04943	3.15724	0	0.470659	3.48019	0
XLOC_000104	0.189348	0	0	0.470449	0	0
XLOC_000105	0.679986	0	0	0.104209	0	0
XLOC_000106	1.33252	0	0	0	0	0
XLOC_000107	1.36132	0.182517	0	0.275351	0.0657465	0
XLOC_000108	1.54439	0	0.374797	0.429956	0	0.680539
XLOC_000109	0.549497	0	0	0.339935	0	0
XLOC_000110	0.384188	0.736888	0	0.462182	0.553456	0
XLOC_000111	0.149914	0	0	0.188171	0	0
XLOC_000112	0.683137	0	0	0.532498	0	0
XLOC_000113	0.676579	0	0	0.318111	0	0
XLOC_000114	1.3016	0	0	0.637184	0	0
XLOC_000115	0.563208	0	0	0.688846	0	0
XLOC_000116	0	0	0.477694	0	0	1.03596
XLOC_000118	0	0.337858	0	0	1.04003	0
XLOC_000122	0	0	2.51437	0.122905	0	0.253978
XLOC_000123	0.166652	0	0.846532	0.270355	0	0.3329
XLOC_000124	0.08258	0.437359	0	0.190967	0.371902	0
XLOC_000125	0	0	0	0.250393	0	0
XLOC_000126	0	0.200046	0	0	0.0621894	0
XLOC_000127	3.14461	0.190189	0	3.43893	0	0
XLOC_000128	0	0.0599012	0	0	0	0
XLOC_000129	0	0	0	0	0	0
XLOC_000132	0.89661	0	0	0.463536	0	0
XLOC_000133	0.164557	0	0	0.0655239	0	0
XLOC_000134	0.179069	0	0	0.0642553	0	0
XLOC_000144	0.30475	0	0	0.610785	0	0
XLOC_000147	0	0	0.924485	0	0	1.74941
XLOC_000148	0	0	0	0	0	0
XLOC_000150	0.170951	0	12.5828	0.553964	0	8.87324
XLOC_000151	0.400364	0.431203	0	0.38434	2.74094	0
XLOC_000152	0	0.31116	0	0.179055	1.58142	0
XLOC_000153	0	0	0	0	0	0
XLOC_000154	0	0	0	0	0	0
XLOC_000155	0.20638	0	0	0.0737085	0	0
XLOC_000156	0.19805	0	0	0.0615181	0	0
XLOC_000157	0.178199	12.7573	0	0	9.51964	0
XLOC_000158	0	0	0	0	0	0
XLOC_000159	0.059441	0	0	0	0	0
XLOC_000161	0	0	1.61294	0	0	3.65745
XLOC_000163	0	0	0.553291	0	0	1.24666
XLOC_000168	0	0.176198	0	0	0.405122	0
XLOC_000169	0	0.0709861	0	0	3.64235	0
XLOC_000171	0	1.63725	0	0	2.08735	0
XLOC_000175	0	0	0.89673	0	0	2.31038
XLOC_000177	0	0	1.16594	0	0	0.223426
XLOC_000179	0	0	61.7325	0	0	39.1055
XLOC_000182	0	0	0	0	0	0
XLOC_000183	0	0.696617	0	0	2.42263	0
XLOC_000184	12.2675	0	0	8.8724	0	0
XLOC_000185	28.2634	0	0	24.9874	0	0
XLOC_000186	0	44.8777	0	0	38.8226	0
XLOC_000194	0.173314	0	8.37251	0.397609	0	14.3196
XLOC_000195	0.142083	0	0	0.125565	0	0
XLOC_000196	0.0678206	0	1.63858	3.29622	0	0.265782
XLOC_000197	0	0	0.177557	0	0	0.668787
XLOC_000198	1.77529	0	0	2.10071	0	0
XLOC_000199	0	0	0	0	0	0.333219
XLOC_000201	0	10.6112	0	0	16.9387	0
XLOC_000202	0	1.05624	0	0	3.14807	0
XLOC_000203	0	0	0	0	2.01123	0
XLOC_000204	0	0.226875	0	0	0.271932	0
XLOC_000206	0	1.81263	0	0	0.335581	0
XLOC_000207	0	0.10694	0	0	0.224688	0
XLOC_000208	0	0.42558	0	0	0.664438	0
XLOC_000210	0.695108	0.210571	0	2.3847	0.331317	0
XLOC_000212	0.234569	0	0	0.208562	0	0
XLOC_000214	44.6377	0	0	38.6852	0	0
XLOC_000216	0	0	21.5682	0	0	0.0836425
XLOC_000219	0	0	1.52173	0	0	0.627701
XLOC_000220	0	0	0.135499	0	0	0.390029
XLOC_000222	0	0	0.0650817	0	0	3.17249
XLOC_000223	0	0	0.0767666	0	0	1.49046
XLOC_000224	0	0	0	0	0	1.30265
XLOC_000225	0	0	0	0	0	1.02664
XLOC_000226	0	0	1.65929	0	0	0.137575
XLOC_000227	0	1.66529	0.307444	0	1.6837	0.968973
XLOC_000229	9.88596	20.2545	0	16.6539	0.0834335	0
XLOC_000230	0	0	1.38287	0	0	2.72642
XLOC_000231	0.202667	0	0	0	0	0
XLOC_000232	0.659756	0.638421	0	0.340943	0.626189	0
XLOC_000233	0.23065	0	0.644309	0.567948	0	0.683181
XLOC_000234	0.400054	0.0600131	0.699939	0.165455	3.14845	0.260288
XLOC_000235	0	0	0.745473	0.193009	1.48819	0.125906
XLOC_000236	0.0483551	0	0.743782	0.117894	1.29465	0.270992
XLOC_000237	0.377446	0	2.95435	0.586574	1.0165	0
XLOC_000238	0.366167	0.88412	0.894185	0.0477331	0.123725	0.372281
XLOC_000239	0	0.783069	0.612738	0	0.0622011	0.410695
XLOC_000240	0.215392	0.249685	0.240937	0.132353	0.964663	0.561969
XLOC_000241	0.222166	0.254374	1.07049	0.303349	0.384421	0.24494
XLOC_000242	0	0	1.20844	0.159091	0	0.341775
XLOC_000243	0	0	0.758473	0.10841	0	0.602576
XLOC_000244	0	3.40177	1.20878	0	2.75442	0.289987
XLOC_000245	0	0	1.70259	0	0	0.270908
XLOC_000246	0	0	0.524131	0	0	0.236466
XLOC_000247	0	1.23514	0	0	0.31099	0
XLOC_000248	0	0.908644	2.17419	0	0.404713	0.074813
XLOC_000249	0	1.05136	1.8711	0	0.263218	0.0989141
XLOC_000250	0	0.464954	2.20418	0	0.320558	0.0410103
XLOC_000251	0	0.756756	4.1959	0	0	0.0566987
XLOC_000252	0	0.275765	34.6048	0	0.351054	29.6097
XLOC_000253	49.1207	0.648489	0	43.1391	0.167749	0
XLOC_000254	0	0.937599	0	0	0.25694	0
XLOC_000255	0	1.31574	0	0	0.405272	0
XLOC_000256	0	0.578447	2.88191	0	0.106972	1.18513
XLOC_000257	0	0.354077	0	0	0.384419	0
XLOC_000258	0	6.80359	0	0	1.26522	0
XLOC_000260	0	1.50374	0	0	0.10453	0
XLOC_000261	0.431873	1.06768	0	0.512151	0.0545965	0
XLOC_000262	0.546025	0.27182	0	0.535696	0	0
XLOC_000263	0	0.826907	0	0	0.038842	0
XLOC_000264	0.0649624	0.81854	0	3.14023	0.0496673	0
XLOC_000265	0	33.5578	0	1.46809	30.1376	0
XLOC_000266	0	0	0	1.27724	0	0
XLOC_000267	1.26816	0	0	0.121873	0	0
XLOC_000268	0.771434	0	0	0.0611325	0	0
XLOC_000269	0.24435	0	0	0.951889	0	0
XLOC_000270	0.221896	0	1.68357	0.338181	0	0.118383
XLOC_000273	3.39783	0	0	2.77771	0	0
XLOC_000275	0.278533	0	0	0.114051	0	0
XLOC_000276	0.0611001	0	0	0.035813	0	0
XLOC_000278	1.22115	0	0.389608	0.307475	0	0
XLOC_000279	0.89946	0	0.172177	0.4003	0	0
XLOC_000280	1.04235	0	0	0.260698	0	0
XLOC_000281	0.460128	0	0	0.317162	0	0
XLOC_000282	0.749651	0	0	0	0	0
XLOC_000283	0.197089	0	0	0.249921	0	0
XLOC_000284	0.635829	0	0	0.163928	0	0
XLOC_000285	1.02365	0	0	0.297018	0	0
XLOC_000286	0.39583	0	0	0.208622	0	0
XLOC_000288	1.27205	0	0	0.0902185	0	0
XLOC_000289	0.945502	0	0	0.0483559	0	0
XLOC_000290	0.66347	0	0	0.0287707	0	0
XLOC_000291	0.812823	0.283835	0	0.0494893	0	0
XLOC_000292	31.8585	0.501429	0	29.3066	0	0
XLOC_000295	0	0	1.34169	0	0	1.51092
XLOC_000302	0	0.935927	0	0	0	0
XLOC_000303	0	0.766134	0	0	0	0
XLOC_000307	0.159264	0	0	0	0	0
XLOC_000309	0	0.82559	1.95179	0	0.719494	2.45062
XLOC_000311	0.0935211	0	0	0.437369	0	0
XLOC_000313	0.414275	0	0	0.299625	0	0
XLOC_000314	0.125433	0	0	0.142548	0	0
XLOC_000322	0.344131	0	0	0	0	0
XLOC_000323	0	0	0.0312092	0	0	0.0347194
XLOC_000327	0	0	0	0	0	0.101709
XLOC_000332	0.920883	0	0	0	0	0
XLOC_000333	0.755835	0	0	0	0	0
XLOC_000336	0	0.0331901	0	0	0.0344737	0
XLOC_000337	0.177758	0	0	0	0	0
XLOC_000340	0.819573	0	0	0.710259	0	0
XLOC_000343	0	0	0	0	0	0
XLOC_000347	0.967784	0	0	0.531922	0	0
XLOC_000350	0	0	2.04692	0	0	0.844013
XLOC_000352	0	0	0.415965	0	0	1.24382
XLOC_000353	0	0	0.687585	0	0	1.15494
XLOC_000354	0	0	1.20281	0	0	2.03324
XLOC_000362	0	0	0.101055	0	0	0.109991
XLOC_000363	0	0.805935	0.556154	0	0.843119	0.0833885
XLOC_000364	0	0	0.73956	0	0	0.0596012
XLOC_000365	0.243234	0.764786	1.15998	0.282292	2.12941	0.0901508
XLOC_000366	0	0.300668	0.3566	0	0.8871	0.153377
XLOC_000367	0	2.85541	0.130323	0	3.69616	0.173648
XLOC_000368	0	0	79.7904	0	0	137.937
XLOC_000370	0.0325697	0	0	0.0337886	0	0
XLOC_000371	0	0	0.6121	0	0	0.959921
XLOC_000372	0	0	1.57688	0	0	0.325405
XLOC_000375	0	0.763998	0	0	0	0
XLOC_000376	0	0.791314	0	0	0.16919	0
XLOC_000377	0	0.606956	0	0	0.0638811	0
XLOC_000378	0	0.731174	0	0	0.135011	0
XLOC_000379	0	1.21095	0	0	0.203519	0
XLOC_000380	0.213482	0.139192	0	0.424451	0.174689	0
XLOC_000381	0.261225	0.73766	0	0.304044	0.216226	0
XLOC_000382	0	0.121292	0	0	0	0
XLOC_000383	0	0.116809	0	0	0.134961	0
XLOC_000384	0	0	0	0	0	0
XLOC_000385	0	0.375832	0	0	0	0
XLOC_000386	0	92.7559	0	0	129.502	0
XLOC_000391	0	0.741859	0	0	0.664694	0
XLOC_000392	0	1.2491	24.0642	2.43504	0.194729	51.5712
XLOC_000394	0	0	0	0.426127	0	0
XLOC_000395	0.293352	0	0	0.299838	0	0
XLOC_000396	0.0838383	0	0	0.480488	0	0
XLOC_000398	0	0	0.0676136	0	0	0.265607
XLOC_000399	0	2.22065	0.237951	0	1.84235	0
XLOC_000400	0	0.0859929	0.0535123	0	0.0935326	0.150101
XLOC_000401	0	0.163954	0	0	0.38284	0
XLOC_000403	0.809429	0	0	0.849403	0	0
XLOC_000405	0.539777	0	0	1.50895	0	0
XLOC_000406	0.512807	0	0	0.564236	0	0
XLOC_000407	0.297039	0	0	0.873834	0	0
XLOC_000408	2.83116	0	0	3.64522	0	0
XLOC_000412	0	0.810978	0	0	0.089313	0
XLOC_000414	0.113128	0	0	0	0	0
XLOC_000416	0	29.5428	0	0	52.0823	0
XLOC_000417	0.752042	0	0	0	0	0
XLOC_000418	0.781308	0	0	0.166549	0	0
XLOC_000419	0.275662	0	0	0.101767	0	0
XLOC_000420	0.454075	0	0	0.0648434	0	0
XLOC_000421	0.67213	0	0.726488	0.157074	0	0.359181
XLOC_000422	1.20086	0	0	0.201425	0	0
XLOC_000423	0.138084	0.191571	0	0.114198	0.214338	0
XLOC_000424	0.361475	0.31309	0	0.0981698	0.106101	0
XLOC_000425	0.119884	0.0839896	0	0	0.148607	0
XLOC_000426	0.115351	0	0	0.132817	0	0
XLOC_000427	0.223463	0	0	0.0840962	0	0
XLOC_000428	0.368339	0	0	0	0	0
XLOC_000429	91.999	0	0	126.576	0	0
XLOC_000432	0	0	0	0	0	0
XLOC_000433	2.15281	0	0	1.09658	0	0
XLOC_000434	0.803699	0	0	0	0	0
XLOC_000435	0.224134	0	0	0.438329	0	0
XLOC_000440	0	0	0.809433	0	0	0.362117
XLOC_000442	2.18968	0	0	1.79945	0	0
XLOC_000443	0.0844147	0	0	0.0912757	0	0
XLOC_000444	0.160881	0	0	0.374767	0	0
XLOC_000446	0	0.359345	0	0	0.114093	0
XLOC_000450	0	0	0	0	0	0.43348
XLOC_000455	0.471103	0	0	0.420485	0	0
XLOC_000459	29.1337	0	0	51.826	0	0
XLOC_000460	0	0	0.565729	0	0	1.21349
XLOC_000462	1.04656	0	0	0	0	0
XLOC_000464	0	10.1314	0	0	7.41201	0
XLOC_000467	0.188604	0	0.195526	0.210689	0	0.113691
XLOC_000468	0.309652	0	0	0.240122	0	0
XLOC_000469	0.0828275	0	2.00099	0.14665	0	1.00009
XLOC_000470	0.330719	0	0	0	0	0
XLOC_000473	0	0.416253	0	0	0.451619	0
XLOC_000476	0	0	0.301405	0	0	0.878788
XLOC_000477	0.544576	0	0	0.389608	0	0
XLOC_000483	0	1.24814	0	0	1.42973	0
XLOC_000485	0	0	6.96876	0	0	9.86428
XLOC_000487	0	0	0.108875	0	0	0.575146
XLOC_000489	0	25.8475	0	0	18.0011	0
XLOC_000490	0	0.175233	0	0	0.106296	0
XLOC_000491	0	0.0754961	2.33709	0	0.121481	4.24299
XLOC_000492	0.361722	0.0615323	0	0.11489	0.220372	0
XLOC_000495	0	0	0.20386	0	0	0.809108
XLOC_000496	0	0	0.397462	0	0	1.03982
XLOC_000500	0	0.327858	0	0	1.21997	0
XLOC_000504	0	4.64043	0	0	4.76289	0
XLOC_000508	0	10.1063	0	0	9.78662	0
XLOC_000510	10.066	0.104333	0	7.12225	0.570776	0
XLOC_000512	0	0	0	0.142374	0	0
XLOC_000513	0.0697323	0	0	0.404224	0	0
XLOC_000514	0	1.59848	0	0	4.33319	0
XLOC_000518	0	1.14734	7.56558	0	1.49432	15.0957
XLOC_000521	0	0	0	0	0	0
XLOC_000522	0	0	0	0.448897	0	0
XLOC_000523	0.144953	0	0	0.321768	0	0
XLOC_000524	0.40988	0	0	0.44159	0	0
XLOC_000533	0	0	3.48476	0	0	2.60663
XLOC_000534	0.43259	0	0	0.16179	0	0
XLOC_000536	0.824998	0	111.716	1.03951	0	80.7604
XLOC_000540	0	11.9533	0	0	15.0447	0
XLOC_000542	25.9839	0	0	18.2096	0	0
XLOC_000543	0.171814	0	31.654	0.104344	0	17.0319
XLOC_000544	0.0744908	0	0	0.119002	0	0
XLOC_000546	0	0	149.002	0.151923	0	22.1903
XLOC_000548	0	0	44.4637	0	0	13.3539
XLOC_000550	0	0	0	0	0	0.0714647
XLOC_000552	0.266799	0	0	0.991628	0	0
XLOC_000553	0.158911	0	0	0.239382	0	0
XLOC_000554	0	0	0	0	0	0
XLOC_000555	0.287848	0.641952	0	0.438937	1.44405	0
XLOC_000556	0.2613	1.5492	0	0.172218	2.32287	0
XLOC_000559	0	136.324	0	0	84.0284	0
XLOC_000560	4.73146	0	0	5.04187	0	0
XLOC_000562	0	0	5.54028	0	0	7.06365
XLOC_000564	9.99049	0	0	9.66408	0	0
XLOC_000565	0	0	0.533148	0	0	0.141368
XLOC_000566	0	38.8746	0.0730525	0.269525	16.9176	0.30189
XLOC_000567	0.0657216	0	0.130935	0.597607	0	0.302699
